----- Speed -----
----- Angle -----
252|55200|303168|303420|20234|252|30|12619778|10
202|-13800|303488|303690|20243|202|-34|12621924|10
216|51600|303744|303960|20252|216|30|12623812|10
200|50000|304000|304200|20260|200|30|12625340|10
214|-12600|304256|304470|20269|214|-34|12627210|10
228|52800|304512|304740|20278|228|30|12629078|10
276|57600|304704|304980|20286|276|30|12630958|10
290|59000|304960|305250|20295|290|30|12633256|10
210|-13000|305280|305490|20303|210|-34|12635184|10
224|-11600|305536|305760|20312|224|-34|12637208|10
174|-16600|305856|306030|20321|174|-34|12638974|10
188|-15200|306112|306300|20330|188|-34|12640802|10
236|53600|306304|306540|20338|236|30|12642490|10
250|55000|306560|306810|20347|250|30|12644620|10
234|-10600|306816|307050|20355|234|-34|12646612|10
248|54800|307072|307320|20364|248|30|12648788|10
262|56200|307328|307590|20373|262|30|12651026|10
246|-9400|307584|307830|20381|246|-34|12653050|10
260|56000|307840|308100|20390|260|30|12655334|10
244|54400|308096|308340|20398|244|30|12657150|10
258|55800|308352|308610|20407|258|30|12659224|10
242|-9800|308608|308850|20415|242|-34|12661216|10
256|55600|308864|309120|20424|256|30|12663400|10
240|-10000|309120|309360|20432|240|-34|12665376|10
254|55400|309376|309630|20441|254|30|12667542|10
204|-13600|309696|309900|20450|204|-34|12669578|10
218|-12200|309952|310170|20459|218|-34|12671676|10
266|-7400|310144|310410|20467|266|-34|12673796|10
280|58000|310400|310680|20476|280|30|12676324|10
230|-11000|310720|310950|20485|230|-34|12678594|10
214|-12600|310976|311190|20493|214|-34|12680618|10
228|-11200|311232|311460|20502|228|-34|12682870|10
242|54200|311488|311730|20511|242|30|12684864|10
256|55600|311744|312000|20520|256|30|12686856|10
240|54000|312000|312240|20528|240|30|12688768|10
190|-15000|312320|312510|20537|190|-34|12690806|10
238|53800|312512|312750|20545|238|30|12692510|10
188|-15200|312832|313020|20554|188|-34|12694274|10
202|-13800|313088|313290|20563|202|-34|12696228|10
216|-12400|313344|313560|20572|216|-34|12698308|10
264|56400|313536|313800|20580|264|30|12700284|10
278|57800|313792|314070|20589|278|30|12702666|10
262|56200|314048|314310|20597|262|30|12704690|10
212|-12800|314368|314580|20606|212|-34|12706798|10
226|52600|314624|314850|20615|226|30|12708712|10
274|57400|314816|315090|20623|274|30|12710576|10
224|-11600|315136|315360|20632|224|-34|12712664|10
238|-10200|315392|315630|20641|238|-34|12714814|10
222|-11800|315648|315870|20649|222|-34|12716646|10
236|53600|315904|316140|20658|236|30|12718714|10
186|-15400|316224|316410|20667|186|-34|12720652|10
264|56400|316416|316680|20676|264|30|12722780|10
312|61200|316608|316920|20684|312|30|12724948|10
262|56200|316928|317190|20693|262|30|12727314|10
